config,baseline,steps,normalization,intervention,success_ratio,required_success_fraction,target_component_count,target_lower_pass,target_upper_pass,target_lower_fail_below,target_upper_fail_above,target_left_censored,target_right_censored,target_log10_width,target_lr_points
jordan_quintic:steps=1:current_plus_eps:raw_grid_repair_1.02x,jordan_quintic,1,current_plus_eps,raw_grid_repair_1.02x,0.001,1.0,1,0.06361454523915885,0.5204870989490936,0.05339311987371051,0.620127652791432,False,False,0.9128535424532772,13
jordan_quintic:steps=1:current_plus_eps:raw_grid_repair_1.02x,jordan_quintic,1,current_plus_eps,raw_grid_repair_1.02x,0.0001,0.75,1,0.026497248834477422,0.5204870989490936,0.022239737437781862,0.620127652791432,False,False,1.2932091851421426,18
jordan_quintic:steps=1:current_plus_eps:raw_grid_repair_1.02x,jordan_quintic,1,current_plus_eps,raw_grid_repair_1.02x,0.0001,0.9,1,0.07579273089036216,0.5204870989490936,0.06361454523915885,0.620127652791432,False,False,0.836782413915504,12
jordan_quintic:steps=1:current_plus_eps:raw_grid_repair_1.02x,jordan_quintic,1,current_plus_eps,raw_grid_repair_1.02x,0.0001,1.0,1,0.07579273089036216,0.5204870989490936,0.06361454523915885,0.620127652791432,False,False,0.836782413915504,12
jordan_quintic:steps=1:current_plus_eps:raw_grid_repair_1.02x,jordan_quintic,1,current_plus_eps,raw_grid_repair_1.02x,1e-05,0.75,1,0.031569805972774166,0.5204870989490936,0.026497248834477422,0.620127652791432,False,False,1.2171380566043695,17
jordan_quintic:steps=1:current_plus_eps:raw_grid_repair_1.02x,jordan_quintic,1,current_plus_eps,raw_grid_repair_1.02x,1e-05,0.9,1,0.09030227339081447,0.5204870989490936,0.07579273089036216,0.620127652791432,False,False,0.760711285377731,11
jordan_quintic:steps=1:current_plus_eps:raw_grid_repair_1.02x,jordan_quintic,1,current_plus_eps,raw_grid_repair_1.02x,1e-05,1.0,1,0.09030227339081447,0.5204870989490936,0.07579273089036216,0.620127652791432,False,False,0.760711285377731,11
jordan_quintic:steps=1:current_plus_eps:gain_matched_grid_repair_1.02x,jordan_quintic,1,current_plus_eps,gain_matched_grid_repair_1.02x,0.001,0.75,1,0.022239737437781862,0.5204870989490936,0.01866631227985865,0.620127652791432,False,False,1.3692803136799157,19
jordan_quintic:steps=1:current_plus_eps:gain_matched_grid_repair_1.02x,jordan_quintic,1,current_plus_eps,gain_matched_grid_repair_1.02x,0.001,0.9,1,0.06361454523915885,0.5204870989490936,0.05339311987371051,0.620127652791432,False,False,0.9128535424532772,13
jordan_quintic:steps=1:current_plus_eps:gain_matched_grid_repair_1.02x,jordan_quintic,1,current_plus_eps,gain_matched_grid_repair_1.02x,0.001,1.0,1,0.06361454523915885,0.5204870989490936,0.05339311987371051,0.620127652791432,False,False,0.9128535424532772,13
jordan_quintic:steps=1:current_plus_eps:gain_matched_grid_repair_1.02x,jordan_quintic,1,current_plus_eps,gain_matched_grid_repair_1.02x,0.0001,0.75,1,0.026497248834477422,0.5204870989490936,0.022239737437781862,0.620127652791432,False,False,1.2932091851421426,18
jordan_quintic:steps=1:current_plus_eps:gain_matched_grid_repair_1.02x,jordan_quintic,1,current_plus_eps,gain_matched_grid_repair_1.02x,0.0001,0.9,1,0.07579273089036216,0.5204870989490936,0.06361454523915885,0.620127652791432,False,False,0.836782413915504,12
jordan_quintic:steps=1:current_plus_eps:gain_matched_grid_repair_1.02x,jordan_quintic,1,current_plus_eps,gain_matched_grid_repair_1.02x,0.0001,1.0,1,0.07579273089036216,0.5204870989490936,0.06361454523915885,0.620127652791432,False,False,0.836782413915504,12
jordan_quintic:steps=1:current_plus_eps:gain_matched_grid_repair_1.02x,jordan_quintic,1,current_plus_eps,gain_matched_grid_repair_1.02x,1e-05,0.75,1,0.031569805972774166,0.5204870989490936,0.026497248834477422,0.620127652791432,False,False,1.2171380566043695,17
jordan_quintic:steps=1:current_plus_eps:gain_matched_grid_repair_1.02x,jordan_quintic,1,current_plus_eps,gain_matched_grid_repair_1.02x,1e-05,0.9,1,0.09030227339081447,0.5204870989490936,0.07579273089036216,0.620127652791432,False,False,0.760711285377731,11
jordan_quintic:steps=1:current_plus_eps:gain_matched_grid_repair_1.02x,jordan_quintic,1,current_plus_eps,gain_matched_grid_repair_1.02x,1e-05,1.0,1,0.09030227339081447,0.5204870989490936,0.07579273089036216,0.620127652791432,False,False,0.760711285377731,11
jordan_quintic:steps=1:current_plus_eps:gain_only_unrepaired_control,jordan_quintic,1,current_plus_eps,gain_only_unrepaired_control,0.001,0.75,1,0.022239737437781862,0.5204870989490936,0.01866631227985865,0.620127652791432,False,False,1.3692803136799157,19
jordan_quintic:steps=1:current_plus_eps:gain_only_unrepaired_control,jordan_quintic,1,current_plus_eps,gain_only_unrepaired_control,0.001,0.9,1,0.05339311987371051,0.5204870989490936,0.04481404746557166,0.620127652791432,False,False,0.9889246709910502,14
jordan_quintic:steps=1:current_plus_eps:gain_only_unrepaired_control,jordan_quintic,1,current_plus_eps,gain_only_unrepaired_control,0.001,1.0,1,0.06361454523915885,0.5204870989490936,0.05339311987371051,0.620127652791432,False,False,0.9128535424532772,13
jordan_quintic:steps=1:current_plus_eps:gain_only_unrepaired_control,jordan_quintic,1,current_plus_eps,gain_only_unrepaired_control,0.0001,0.75,1,0.026497248834477422,0.5204870989490936,0.022239737437781862,0.620127652791432,False,False,1.2932091851421426,18
jordan_quintic:steps=1:current_plus_eps:gain_only_unrepaired_control,jordan_quintic,1,current_plus_eps,gain_only_unrepaired_control,0.0001,0.9,1,0.07579273089036216,0.5204870989490936,0.06361454523915885,0.620127652791432,False,False,0.836782413915504,12
jordan_quintic:steps=1:current_plus_eps:gain_only_unrepaired_control,jordan_quintic,1,current_plus_eps,gain_only_unrepaired_control,0.0001,1.0,1,0.07579273089036216,0.5204870989490936,0.06361454523915885,0.620127652791432,False,False,0.836782413915504,12
jordan_quintic:steps=1:current_plus_eps:gain_only_unrepaired_control,jordan_quintic,1,current_plus_eps,gain_only_unrepaired_control,1e-05,0.75,1,0.031569805972774166,0.5204870989490936,0.026497248834477422,0.620127652791432,False,False,1.2171380566043695,17
jordan_quintic:steps=1:current_plus_eps:gain_only_unrepaired_control,jordan_quintic,1,current_plus_eps,gain_only_unrepaired_control,1e-05,0.9,1,0.09030227339081447,0.5204870989490936,0.07579273089036216,0.620127652791432,False,False,0.760711285377731,11
jordan_quintic:steps=1:current_plus_eps:gain_only_unrepaired_control,jordan_quintic,1,current_plus_eps,gain_only_unrepaired_control,1e-05,1.0,1,0.09030227339081447,0.5204870989490936,0.07579273089036216,0.620127652791432,False,False,0.760711285377731,11
jordan_quintic:steps=1:fixed_scale:fixed_scale_control,jordan_quintic,1,fixed_scale,fixed_scale_control,0.001,0.75,1,0.022239737437781862,0.5204870989490936,0.01866631227985865,0.620127652791432,False,False,1.3692803136799157,19
jordan_quintic:steps=1:fixed_scale:fixed_scale_control,jordan_quintic,1,fixed_scale,fixed_scale_control,0.001,0.9,1,0.05339311987371051,0.5204870989490936,0.04481404746557166,0.620127652791432,False,False,0.9889246709910502,14
jordan_quintic:steps=1:fixed_scale:fixed_scale_control,jordan_quintic,1,fixed_scale,fixed_scale_control,0.001,1.0,1,0.06361454523915885,0.5204870989490936,0.05339311987371051,0.620127652791432,False,False,0.9128535424532772,13
jordan_quintic:steps=1:fixed_scale:fixed_scale_control,jordan_quintic,1,fixed_scale,fixed_scale_control,0.0001,0.75,1,0.026497248834477422,0.5204870989490936,0.022239737437781862,0.620127652791432,False,False,1.2932091851421426,18
jordan_quintic:steps=1:fixed_scale:fixed_scale_control,jordan_quintic,1,fixed_scale,fixed_scale_control,0.0001,0.9,1,0.06361454523915885,0.5204870989490936,0.05339311987371051,0.620127652791432,False,False,0.9128535424532772,13
jordan_quintic:steps=1:fixed_scale:fixed_scale_control,jordan_quintic,1,fixed_scale,fixed_scale_control,0.0001,1.0,1,0.07579273089036216,0.5204870989490936,0.06361454523915885,0.620127652791432,False,False,0.836782413915504,12
jordan_quintic:steps=1:fixed_scale:fixed_scale_control,jordan_quintic,1,fixed_scale,fixed_scale_control,1e-05,0.75,1,0.031569805972774166,0.5204870989490936,0.026497248834477422,0.620127652791432,False,False,1.2171380566043695,17
jordan_quintic:steps=1:fixed_scale:fixed_scale_control,jordan_quintic,1,fixed_scale,fixed_scale_control,1e-05,0.9,1,0.09030227339081447,0.5204870989490936,0.07579273089036216,0.620127652791432,False,False,0.760711285377731,11
jordan_quintic:steps=1:fixed_scale:fixed_scale_control,jordan_quintic,1,fixed_scale,fixed_scale_control,1e-05,1.0,1,0.09030227339081447,0.5204870989490936,0.07579273089036216,0.620127652791432,False,False,0.760711285377731,11
jordan_quintic:steps=2:current_plus_eps:unrepaired,jordan_quintic,2,current_plus_eps,unrepaired,0.001,0.75,1,0.015667056101897645,0.152725680740085,0.013149712874184644,0.1819630459804838,False,False,0.9889246709910502,14
jordan_quintic:steps=2:current_plus_eps:unrepaired,jordan_quintic,2,current_plus_eps,unrepaired,0.001,0.9,1,0.037613438866218936,0.152725680740085,0.031569805972774166,0.1819630459804838,False,False,0.6085690283021847,9
jordan_quintic:steps=2:current_plus_eps:unrepaired,jordan_quintic,2,current_plus_eps,unrepaired,0.001,1.0,1,0.05339311987371051,0.152725680740085,0.04481404746557166,0.1819630459804838,False,False,0.45642677122663855,7
jordan_quintic:steps=2:current_plus_eps:unrepaired,jordan_quintic,2,current_plus_eps,unrepaired,0.0001,0.75,1,0.01866631227985865,0.152725680740085,0.015667056101897645,0.1819630459804838,False,False,0.9128535424532771,13
jordan_quintic:steps=2:current_plus_eps:unrepaired,jordan_quintic,2,current_plus_eps,unrepaired,0.0001,0.9,1,0.04481404746557166,0.152725680740085,0.037613438866218936,0.1819630459804838,False,False,0.5324978997644116,8
jordan_quintic:steps=2:current_plus_eps:unrepaired,jordan_quintic,2,current_plus_eps,unrepaired,0.0001,1.0,1,0.06361454523915885,0.152725680740085,0.05339311987371051,0.1819630459804838,False,False,0.38035564268886546,6
jordan_quintic:steps=2:current_plus_eps:unrepaired,jordan_quintic,2,current_plus_eps,unrepaired,1e-05,0.75,1,0.022239737437781862,0.152725680740085,0.01866631227985865,0.1819630459804838,False,False,0.836782413915504,12
jordan_quintic:steps=2:current_plus_eps:unrepaired,jordan_quintic,2,current_plus_eps,unrepaired,1e-05,0.9,1,0.04481404746557166,0.152725680740085,0.037613438866218936,0.1819630459804838,False,False,0.5324978997644116,8
jordan_quintic:steps=2:current_plus_eps:unrepaired,jordan_quintic,2,current_plus_eps,unrepaired,1e-05,1.0,1,0.06361454523915885,0.152725680740085,0.05339311987371051,0.1819630459804838,False,False,0.38035564268886546,6
jordan_quintic:steps=2:current_plus_eps:raw_grid_repair_1.02x,jordan_quintic,2,current_plus_eps,raw_grid_repair_1.02x,0.001,0.75,1,0.007775044519174121,0.12818610191887025,0.0065257698923257895,0.152725680740085,False,False,1.2171380566043695,17
jordan_quintic:steps=2:current_plus_eps:raw_grid_repair_1.02x,jordan_quintic,2,current_plus_eps,raw_grid_repair_1.02x,0.001,0.9,1,0.01866631227985865,0.12818610191887025,0.015667056101897645,0.152725680740085,False,False,0.836782413915504,12
jordan_quintic:steps=2:current_plus_eps:raw_grid_repair_1.02x,jordan_quintic,2,current_plus_eps,raw_grid_repair_1.02x,0.001,1.0,1,0.022239737437781862,0.12818610191887025,0.01866631227985865,0.152725680740085,False,False,0.7607112853777309,11
jordan_quintic:steps=2:current_plus_eps:raw_grid_repair_1.02x,jordan_quintic,2,current_plus_eps,raw_grid_repair_1.02x,0.0001,0.75,1,0.00926347668896959,0.12818610191887025,0.007775044519174121,0.152725680740085,False,False,1.1410669280665964,16
jordan_quintic:steps=2:current_plus_eps:raw_grid_repair_1.02x,jordan_quintic,2,current_plus_eps,raw_grid_repair_1.02x,0.0001,0.9,1,0.022239737437781862,0.12818610191887025,0.01866631227985865,0.152725680740085,False,False,0.7607112853777309,11
jordan_quintic:steps=2:current_plus_eps:raw_grid_repair_1.02x,jordan_quintic,2,current_plus_eps,raw_grid_repair_1.02x,0.0001,1.0,1,0.026497248834477422,0.12818610191887025,0.022239737437781862,0.152725680740085,False,False,0.6846401568399578,10
jordan_quintic:steps=2:current_plus_eps:raw_grid_repair_1.02x,jordan_quintic,2,current_plus_eps,raw_grid_repair_1.02x,1e-05,0.75,1,0.011036850034165217,0.12818610191887025,0.00926347668896959,0.152725680740085,False,False,1.0649957995288233,15
jordan_quintic:steps=2:current_plus_eps:raw_grid_repair_1.02x,jordan_quintic,2,current_plus_eps,raw_grid_repair_1.02x,1e-05,0.9,1,0.026497248834477422,0.12818610191887025,0.022239737437781862,0.152725680740085,False,False,0.6846401568399578,10
jordan_quintic:steps=2:current_plus_eps:raw_grid_repair_1.02x,jordan_quintic,2,current_plus_eps,raw_grid_repair_1.02x,1e-05,1.0,1,0.031569805972774166,0.12818610191887025,0.026497248834477422,0.152725680740085,False,False,0.6085690283021847,9
jordan_quintic:steps=2:current_plus_eps:gain_matched_grid_repair_1.02x,jordan_quintic,2,current_plus_eps,gain_matched_grid_repair_1.02x,0.001,0.75,1,0.00926347668896959,0.152725680740085,0.007775044519174121,0.1819630459804838,False,False,1.2171380566043695,17
jordan_quintic:steps=2:current_plus_eps:gain_matched_grid_repair_1.02x,jordan_quintic,2,current_plus_eps,gain_matched_grid_repair_1.02x,0.001,0.9,1,0.022239737437781862,0.152725680740085,0.01866631227985865,0.1819630459804838,False,False,0.836782413915504,12
jordan_quintic:steps=2:current_plus_eps:gain_matched_grid_repair_1.02x,jordan_quintic,2,current_plus_eps,gain_matched_grid_repair_1.02x,0.001,1.0,1,0.026497248834477422,0.152725680740085,0.022239737437781862,0.1819630459804838,False,False,0.7607112853777309,11
jordan_quintic:steps=2:current_plus_eps:gain_matched_grid_repair_1.02x,jordan_quintic,2,current_plus_eps,gain_matched_grid_repair_1.02x,0.0001,0.75,1,0.011036850034165217,0.152725680740085,0.00926347668896959,0.1819630459804838,False,False,1.1410669280665964,16
jordan_quintic:steps=2:current_plus_eps:gain_matched_grid_repair_1.02x,jordan_quintic,2,current_plus_eps,gain_matched_grid_repair_1.02x,0.0001,0.9,1,0.026497248834477422,0.152725680740085,0.022239737437781862,0.1819630459804838,False,False,0.7607112853777309,11
jordan_quintic:steps=2:current_plus_eps:gain_matched_grid_repair_1.02x,jordan_quintic,2,current_plus_eps,gain_matched_grid_repair_1.02x,0.0001,1.0,1,0.031569805972774166,0.152725680740085,0.026497248834477422,0.1819630459804838,False,False,0.6846401568399578,10
jordan_quintic:steps=2:current_plus_eps:gain_matched_grid_repair_1.02x,jordan_quintic,2,current_plus_eps,gain_matched_grid_repair_1.02x,1e-05,0.75,1,0.013149712874184644,0.152725680740085,0.011036850034165217,0.1819630459804838,False,False,1.0649957995288233,15
jordan_quintic:steps=2:current_plus_eps:gain_matched_grid_repair_1.02x,jordan_quintic,2,current_plus_eps,gain_matched_grid_repair_1.02x,1e-05,0.9,1,0.031569805972774166,0.152725680740085,0.026497248834477422,0.1819630459804838,False,False,0.6846401568399578,10
jordan_quintic:steps=2:current_plus_eps:gain_matched_grid_repair_1.02x,jordan_quintic,2,current_plus_eps,gain_matched_grid_repair_1.02x,1e-05,1.0,1,0.037613438866218936,0.152725680740085,0.031569805972774166,0.1819630459804838,False,False,0.6085690283021847,9
jordan_quintic:steps=2:current_plus_eps:gain_only_unrepaired_control,jordan_quintic,2,current_plus_eps,gain_only_unrepaired_control,0.001,0.75,1,0.011036850034165217,0.12818610191887025,0.00926347668896959,0.152725680740085,False,False,1.0649957995288233,15
jordan_quintic:steps=2:current_plus_eps:gain_only_unrepaired_control,jordan_quintic,2,current_plus_eps,gain_only_unrepaired_control,0.001,0.9,1,0.031569805972774166,0.12818610191887025,0.026497248834477422,0.152725680740085,False,False,0.6085690283021847,9
jordan_quintic:steps=2:current_plus_eps:gain_only_unrepaired_control,jordan_quintic,2,current_plus_eps,gain_only_unrepaired_control,0.001,1.0,1,0.04481404746557166,0.12818610191887025,0.037613438866218936,0.152725680740085,False,False,0.45642677122663855,7
jordan_quintic:steps=2:current_plus_eps:gain_only_unrepaired_control,jordan_quintic,2,current_plus_eps,gain_only_unrepaired_control,0.0001,0.75,1,0.015667056101897645,0.12818610191887025,0.013149712874184644,0.152725680740085,False,False,0.9128535424532771,13
jordan_quintic:steps=2:current_plus_eps:gain_only_unrepaired_control,jordan_quintic,2,current_plus_eps,gain_only_unrepaired_control,0.0001,0.9,1,0.037613438866218936,0.12818610191887025,0.031569805972774166,0.152725680740085,False,False,0.5324978997644116,8
jordan_quintic:steps=2:current_plus_eps:gain_only_unrepaired_control,jordan_quintic,2,current_plus_eps,gain_only_unrepaired_control,0.0001,1.0,1,0.04481404746557166,0.12818610191887025,0.037613438866218936,0.152725680740085,False,False,0.45642677122663855,7
jordan_quintic:steps=2:current_plus_eps:gain_only_unrepaired_control,jordan_quintic,2,current_plus_eps,gain_only_unrepaired_control,1e-05,0.75,1,0.015667056101897645,0.12818610191887025,0.013149712874184644,0.152725680740085,False,False,0.9128535424532771,13
jordan_quintic:steps=2:current_plus_eps:gain_only_unrepaired_control,jordan_quintic,2,current_plus_eps,gain_only_unrepaired_control,1e-05,0.9,1,0.037613438866218936,0.12818610191887025,0.031569805972774166,0.152725680740085,False,False,0.5324978997644116,8
jordan_quintic:steps=2:current_plus_eps:gain_only_unrepaired_control,jordan_quintic,2,current_plus_eps,gain_only_unrepaired_control,1e-05,1.0,1,0.05339311987371051,0.12818610191887025,0.04481404746557166,0.152725680740085,False,False,0.38035564268886546,6
jordan_quintic:steps=2:fixed_scale:fixed_scale_control,jordan_quintic,2,fixed_scale,fixed_scale_control,0.001,0.75,1,0.015667056101897645,0.152725680740085,0.013149712874184644,0.1819630459804838,False,False,0.9889246709910502,14
jordan_quintic:steps=2:fixed_scale:fixed_scale_control,jordan_quintic,2,fixed_scale,fixed_scale_control,0.001,0.9,1,0.037613438866218936,0.152725680740085,0.031569805972774166,0.1819630459804838,False,False,0.6085690283021847,9
jordan_quintic:steps=2:fixed_scale:fixed_scale_control,jordan_quintic,2,fixed_scale,fixed_scale_control,0.001,1.0,1,0.05339311987371051,0.152725680740085,0.04481404746557166,0.1819630459804838,False,False,0.45642677122663855,7
jordan_quintic:steps=2:fixed_scale:fixed_scale_control,jordan_quintic,2,fixed_scale,fixed_scale_control,0.0001,0.75,1,0.01866631227985865,0.152725680740085,0.015667056101897645,0.1819630459804838,False,False,0.9128535424532771,13
jordan_quintic:steps=2:fixed_scale:fixed_scale_control,jordan_quintic,2,fixed_scale,fixed_scale_control,0.0001,0.9,1,0.04481404746557166,0.152725680740085,0.037613438866218936,0.1819630459804838,False,False,0.5324978997644116,8
jordan_quintic:steps=2:fixed_scale:fixed_scale_control,jordan_quintic,2,fixed_scale,fixed_scale_control,0.0001,1.0,1,0.05339311987371051,0.152725680740085,0.04481404746557166,0.1819630459804838,False,False,0.45642677122663855,7
jordan_quintic:steps=2:fixed_scale:fixed_scale_control,jordan_quintic,2,fixed_scale,fixed_scale_control,1e-05,0.75,1,0.01866631227985865,0.152725680740085,0.015667056101897645,0.1819630459804838,False,False,0.9128535424532771,13
jordan_quintic:steps=2:fixed_scale:fixed_scale_control,jordan_quintic,2,fixed_scale,fixed_scale_control,1e-05,0.9,1,0.04481404746557166,0.152725680740085,0.037613438866218936,0.1819630459804838,False,False,0.5324978997644116,8
jordan_quintic:steps=2:fixed_scale:fixed_scale_control,jordan_quintic,2,fixed_scale,fixed_scale_control,1e-05,1.0,1,0.06361454523915885,0.152725680740085,0.05339311987371051,0.1819630459804838,False,False,0.38035564268886546,6
jordan_quintic:steps=3:current_plus_eps:unrepaired,jordan_quintic,3,current_plus_eps,unrepaired,0.001,0.75,1,0.013149712874184644,0.05339311987371051,0.011036850034165217,0.06361454523915885,False,False,0.6085690283021847,9
jordan_quintic:steps=3:current_plus_eps:unrepaired,jordan_quintic,3,current_plus_eps,unrepaired,0.001,0.9,1,0.031569805972774166,0.05339311987371051,0.026497248834477422,0.06361454523915885,False,False,0.22821338561331928,4
jordan_quintic:steps=3:current_plus_eps:unrepaired,jordan_quintic,3,current_plus_eps,unrepaired,0.001,1.0,1,0.04481404746557166,0.05339311987371051,0.037613438866218936,0.06361454523915885,False,False,0.07607112853777302,2
jordan_quintic:steps=3:current_plus_eps:unrepaired,jordan_quintic,3,current_plus_eps,unrepaired,0.0001,0.75,1,0.013149712874184644,0.04481404746557166,0.011036850034165217,0.05339311987371051,False,False,0.5324978997644116,8
jordan_quintic:steps=3:current_plus_eps:unrepaired,jordan_quintic,3,current_plus_eps,unrepaired,0.0001,0.9,1,0.037613438866218936,0.04481404746557166,0.031569805972774166,0.05339311987371051,False,False,0.07607112853777309,2
jordan_quintic:steps=3:current_plus_eps:unrepaired,jordan_quintic,3,current_plus_eps,unrepaired,0.0001,1.0,0,,,,,False,False,0.0,0
jordan_quintic:steps=3:current_plus_eps:unrepaired,jordan_quintic,3,current_plus_eps,unrepaired,1e-05,0.75,1,0.013149712874184644,0.04481404746557166,0.011036850034165217,0.05339311987371051,False,False,0.5324978997644116,8
jordan_quintic:steps=3:current_plus_eps:unrepaired,jordan_quintic,3,current_plus_eps,unrepaired,1e-05,0.9,1,0.037613438866218936,0.04481404746557166,0.031569805972774166,0.05339311987371051,False,False,0.07607112853777309,2
jordan_quintic:steps=3:current_plus_eps:unrepaired,jordan_quintic,3,current_plus_eps,unrepaired,1e-05,1.0,0,,,,,False,False,0.0,0
jordan_quintic:steps=3:current_plus_eps:raw_grid_repair_1.02x,jordan_quintic,3,current_plus_eps,raw_grid_repair_1.02x,0.001,0.75,1,0.0027181668598497987,0.04481404746557166,0.0022814186352993035,0.05339311987371051,False,False,1.2171380566043695,17
jordan_quintic:steps=3:current_plus_eps:raw_grid_repair_1.02x,jordan_quintic,3,current_plus_eps,raw_grid_repair_1.02x,0.001,0.9,1,0.007775044519174121,0.037613438866218936,0.0065257698923257895,0.04481404746557166,False,False,0.6846401568399578,10
jordan_quintic:steps=3:current_plus_eps:raw_grid_repair_1.02x,jordan_quintic,3,current_plus_eps,raw_grid_repair_1.02x,0.001,1.0,1,0.00926347668896959,0.037613438866218936,0.007775044519174121,0.04481404746557166,False,False,0.6085690283021847,9
jordan_quintic:steps=3:current_plus_eps:raw_grid_repair_1.02x,jordan_quintic,3,current_plus_eps,raw_grid_repair_1.02x,0.0001,0.75,1,0.0032385249088738217,0.037613438866218936,0.0027181668598497987,0.04481404746557166,False,False,1.0649957995288233,15
jordan_quintic:steps=3:current_plus_eps:raw_grid_repair_1.02x,jordan_quintic,3,current_plus_eps,raw_grid_repair_1.02x,0.0001,0.9,1,0.00926347668896959,0.037613438866218936,0.007775044519174121,0.04481404746557166,False,False,0.6085690283021847,9
jordan_quintic:steps=3:current_plus_eps:raw_grid_repair_1.02x,jordan_quintic,3,current_plus_eps,raw_grid_repair_1.02x,0.0001,1.0,1,0.00926347668896959,0.037613438866218936,0.007775044519174121,0.04481404746557166,False,False,0.6085690283021847,9
jordan_quintic:steps=3:current_plus_eps:raw_grid_repair_1.02x,jordan_quintic,3,current_plus_eps,raw_grid_repair_1.02x,1e-05,0.75,1,0.003858498806793542,0.037613438866218936,0.0032385249088738217,0.04481404746557166,False,False,0.9889246709910502,14
jordan_quintic:steps=3:current_plus_eps:raw_grid_repair_1.02x,jordan_quintic,3,current_plus_eps,raw_grid_repair_1.02x,1e-05,0.9,1,0.00926347668896959,0.037613438866218936,0.007775044519174121,0.04481404746557166,False,False,0.6085690283021847,9
jordan_quintic:steps=3:current_plus_eps:raw_grid_repair_1.02x,jordan_quintic,3,current_plus_eps,raw_grid_repair_1.02x,1e-05,1.0,1,0.011036850034165217,0.037613438866218936,0.00926347668896959,0.04481404746557166,False,False,0.5324978997644116,8
jordan_quintic:steps=3:current_plus_eps:gain_matched_grid_repair_1.02x,jordan_quintic,3,current_plus_eps,gain_matched_grid_repair_1.02x,0.001,0.75,1,0.003858498806793542,0.05339311987371051,0.0032385249088738217,0.06361454523915885,False,False,1.1410669280665964,16
jordan_quintic:steps=3:current_plus_eps:gain_matched_grid_repair_1.02x,jordan_quintic,3,current_plus_eps,gain_matched_grid_repair_1.02x,0.001,0.9,1,0.011036850034165217,0.05339311987371051,0.00926347668896959,0.06361454523915885,False,False,0.6846401568399578,10
jordan_quintic:steps=3:current_plus_eps:gain_matched_grid_repair_1.02x,jordan_quintic,3,current_plus_eps,gain_matched_grid_repair_1.02x,0.001,1.0,1,0.011036850034165217,0.05339311987371051,0.00926347668896959,0.06361454523915885,False,False,0.6846401568399578,10
jordan_quintic:steps=3:current_plus_eps:gain_matched_grid_repair_1.02x,jordan_quintic,3,current_plus_eps,gain_matched_grid_repair_1.02x,0.0001,0.75,1,0.004597158725329799,0.04481404746557166,0.003858498806793542,0.05339311987371051,False,False,0.9889246709910502,14
